,outputs,label_tokens,true_numeric_labels,true_label_present_in_prompt,correct,predicted_label_present_in_prompt,prompt_labels,prompt_example_indices,id,n_shots,run_number,unlimiformer
4790,bill due,o,42,False,False,False,"{24: 2, 89: 2, 136: 3, 74: 2, 117: 1, 13: 1, 116: 2, 95: 1, 135: 2, 53: 1, 139: 2, 72: 1, 57: 1, 90: 1, 113: 1, 119: 2, 84: 1, 33: 1, 103: 2, 60: 1, 143: 1, 75: 2, 46: 1, 18: 1, 44: 3, 61: 1, 128: 1, 38: 1, 149: 1, 34: 2, 55: 1, 131: 1, 62: 1, 146: 4, 23: 1, 16: 1, 108: 1, 145: 1, 126: 1, 58: 1, 54: 1, 17: 2, 125: 1, 29: 1, 141: 1, 98: 1, 69: 1, 31: 1, 11: 1, 85: 1, 19: 2, 87: 1, 59: 1, 27: 1, 122: 1, 138: 1}","[3973, 4709, 10600, 14356, 10705, 14975, 6567, 2902, 11341, 5378, 4155, 11750, 10770, 3043, 13512, 6367, 11580, 4070, 14761, 6801, 7993, 2447, 14631, 4256, 14732, 6153, 12421, 1171, 6301, 9406, 14897, 6280, 8821, 7302, 150, 3944, 13015, 13160, 11024, 8781, 7798, 10882, 13859, 3811, 6799, 4115, 7242, 6491, 575, 5282, 9156, 3516, 11195, 6782, 6405, 2848, 13580, 4809, 1614, 6328, 3582, 2162, 10276, 4138, 10719, 3493, 11255, 9114, 12509, 14413, 8438, 6778, 11104, 3702, 10675]",4790,75,1,False
2733,credit limit,credit limit,41,False,True,False,"{24: 2, 89: 2, 136: 3, 74: 2, 117: 1, 13: 1, 116: 2, 95: 1, 135: 2, 53: 1, 139: 2, 72: 1, 57: 1, 90: 1, 113: 1, 119: 2, 84: 1, 33: 1, 103: 2, 60: 1, 143: 1, 75: 2, 46: 1, 18: 1, 44: 3, 61: 1, 128: 1, 38: 1, 149: 1, 34: 2, 55: 1, 131: 1, 62: 1, 146: 4, 23: 1, 16: 1, 108: 1, 145: 1, 126: 1, 58: 1, 54: 1, 17: 2, 125: 1, 29: 1, 141: 1, 98: 1, 69: 1, 31: 1, 11: 1, 85: 1, 19: 2, 87: 1, 59: 1, 27: 1, 122: 1, 138: 1}","[3973, 4709, 10600, 14356, 10705, 14975, 6567, 2902, 11341, 5378, 4155, 11750, 10770, 3043, 13512, 6367, 11580, 4070, 14761, 6801, 7993, 2447, 14631, 4256, 14732, 6153, 12421, 1171, 6301, 9406, 14897, 6280, 8821, 7302, 150, 3944, 13015, 13160, 11024, 8781, 7798, 10882, 13859, 3811, 6799, 4115, 7242, 6491, 575, 5282, 9156, 3516, 11195, 6782, 6405, 2848, 13580, 4809, 1614, 6328, 3582, 2162, 10276, 4138, 10719, 3493, 11255, 9114, 12509, 14413, 8438, 6778, 11104, 3702, 10675]",2733,75,1,False
4412,traffic,traffic,24,True,True,True,"{24: 2, 89: 2, 136: 3, 74: 2, 117: 1, 13: 1, 116: 2, 95: 1, 135: 2, 53: 1, 139: 2, 72: 1, 57: 1, 90: 1, 113: 1, 119: 2, 84: 1, 33: 1, 103: 2, 60: 1, 143: 1, 75: 2, 46: 1, 18: 1, 44: 3, 61: 1, 128: 1, 38: 1, 149: 1, 34: 2, 55: 1, 131: 1, 62: 1, 146: 4, 23: 1, 16: 1, 108: 1, 145: 1, 126: 1, 58: 1, 54: 1, 17: 2, 125: 1, 29: 1, 141: 1, 98: 1, 69: 1, 31: 1, 11: 1, 85: 1, 19: 2, 87: 1, 59: 1, 27: 1, 122: 1, 138: 1}","[3973, 4709, 10600, 14356, 10705, 14975, 6567, 2902, 11341, 5378, 4155, 11750, 10770, 3043, 13512, 6367, 11580, 4070, 14761, 6801, 7993, 2447, 14631, 4256, 14732, 6153, 12421, 1171, 6301, 9406, 14897, 6280, 8821, 7302, 150, 3944, 13015, 13160, 11024, 8781, 7798, 10882, 13859, 3811, 6799, 4115, 7242, 6491, 575, 5282, 9156, 3516, 11195, 6782, 6405, 2848, 13580, 4809, 1614, 6328, 3582, 2162, 10276, 4138, 10719, 3493, 11255, 9114, 12509, 14413, 8438, 6778, 11104, 3702, 10675]",4412,75,1,False
5352,weather,o,42,False,False,False,"{24: 2, 89: 2, 136: 3, 74: 2, 117: 1, 13: 1, 116: 2, 95: 1, 135: 2, 53: 1, 139: 2, 72: 1, 57: 1, 90: 1, 113: 1, 119: 2, 84: 1, 33: 1, 103: 2, 60: 1, 143: 1, 75: 2, 46: 1, 18: 1, 44: 3, 61: 1, 128: 1, 38: 1, 149: 1, 34: 2, 55: 1, 131: 1, 62: 1, 146: 4, 23: 1, 16: 1, 108: 1, 145: 1, 126: 1, 58: 1, 54: 1, 17: 2, 125: 1, 29: 1, 141: 1, 98: 1, 69: 1, 31: 1, 11: 1, 85: 1, 19: 2, 87: 1, 59: 1, 27: 1, 122: 1, 138: 1}","[3973, 4709, 10600, 14356, 10705, 14975, 6567, 2902, 11341, 5378, 4155, 11750, 10770, 3043, 13512, 6367, 11580, 4070, 14761, 6801, 7993, 2447, 14631, 4256, 14732, 6153, 12421, 1171, 6301, 9406, 14897, 6280, 8821, 7302, 150, 3944, 13015, 13160, 11024, 8781, 7798, 10882, 13859, 3811, 6799, 4115, 7242, 6491, 575, 5282, 9156, 3516, 11195, 6782, 6405, 2848, 13580, 4809, 1614, 6328, 3582, 2162, 10276, 4138, 10719, 3493, 11255, 9114, 12509, 14413, 8438, 6778, 11104, 3702, 10675]",5352,75,1,False
4721,travel suggestion,o,42,False,False,True,"{24: 2, 89: 2, 136: 3, 74: 2, 117: 1, 13: 1, 116: 2, 95: 1, 135: 2, 53: 1, 139: 2, 72: 1, 57: 1, 90: 1, 113: 1, 119: 2, 84: 1, 33: 1, 103: 2, 60: 1, 143: 1, 75: 2, 46: 1, 18: 1, 44: 3, 61: 1, 128: 1, 38: 1, 149: 1, 34: 2, 55: 1, 131: 1, 62: 1, 146: 4, 23: 1, 16: 1, 108: 1, 145: 1, 126: 1, 58: 1, 54: 1, 17: 2, 125: 1, 29: 1, 141: 1, 98: 1, 69: 1, 31: 1, 11: 1, 85: 1, 19: 2, 87: 1, 59: 1, 27: 1, 122: 1, 138: 1}","[3973, 4709, 10600, 14356, 10705, 14975, 6567, 2902, 11341, 5378, 4155, 11750, 10770, 3043, 13512, 6367, 11580, 4070, 14761, 6801, 7993, 2447, 14631, 4256, 14732, 6153, 12421, 1171, 6301, 9406, 14897, 6280, 8821, 7302, 150, 3944, 13015, 13160, 11024, 8781, 7798, 10882, 13859, 3811, 6799, 4115, 7242, 6491, 575, 5282, 9156, 3516, 11195, 6782, 6405, 2848, 13580, 4809, 1614, 6328, 3582, 2162, 10276, 4138, 10719, 3493, 11255, 9114, 12509, 14413, 8438, 6778, 11104, 3702, 10675]",4721,75,1,False
1901,travel notification,travel notification,146,True,True,True,"{24: 2, 89: 2, 136: 3, 74: 2, 117: 1, 13: 1, 116: 2, 95: 1, 135: 2, 53: 1, 139: 2, 72: 1, 57: 1, 90: 1, 113: 1, 119: 2, 84: 1, 33: 1, 103: 2, 60: 1, 143: 1, 75: 2, 46: 1, 18: 1, 44: 3, 61: 1, 128: 1, 38: 1, 149: 1, 34: 2, 55: 1, 131: 1, 62: 1, 146: 4, 23: 1, 16: 1, 108: 1, 145: 1, 126: 1, 58: 1, 54: 1, 17: 2, 125: 1, 29: 1, 141: 1, 98: 1, 69: 1, 31: 1, 11: 1, 85: 1, 19: 2, 87: 1, 59: 1, 27: 1, 122: 1, 138: 1}","[3973, 4709, 10600, 14356, 10705, 14975, 6567, 2902, 11341, 5378, 4155, 11750, 10770, 3043, 13512, 6367, 11580, 4070, 14761, 6801, 7993, 2447, 14631, 4256, 14732, 6153, 12421, 1171, 6301, 9406, 14897, 6280, 8821, 7302, 150, 3944, 13015, 13160, 11024, 8781, 7798, 10882, 13859, 3811, 6799, 4115, 7242, 6491, 575, 5282, 9156, 3516, 11195, 6782, 6405, 2848, 13580, 4809, 1614, 6328, 3582, 2162, 10276, 4138, 10719, 3493, 11255, 9114, 12509, 14413, 8438, 6778, 11104, 3702, 10675]",1901,75,1,False
1717,uber,u,39,False,True,False,"{24: 2, 89: 2, 136: 3, 74: 2, 117: 1, 13: 1, 116: 2, 95: 1, 135: 2, 53: 1, 139: 2, 72: 1, 57: 1, 90: 1, 113: 1, 119: 2, 84: 1, 33: 1, 103: 2, 60: 1, 143: 1, 75: 2, 46: 1, 18: 1, 44: 3, 61: 1, 128: 1, 38: 1, 149: 1, 34: 2, 55: 1, 131: 1, 62: 1, 146: 4, 23: 1, 16: 1, 108: 1, 145: 1, 126: 1, 58: 1, 54: 1, 17: 2, 125: 1, 29: 1, 141: 1, 98: 1, 69: 1, 31: 1, 11: 1, 85: 1, 19: 2, 87: 1, 59: 1, 27: 1, 122: 1, 138: 1}","[3973, 4709, 10600, 14356, 10705, 14975, 6567, 2902, 11341, 5378, 4155, 11750, 10770, 3043, 13512, 6367, 11580, 4070, 14761, 6801, 7993, 2447, 14631, 4256, 14732, 6153, 12421, 1171, 6301, 9406, 14897, 6280, 8821, 7302, 150, 3944, 13015, 13160, 11024, 8781, 7798, 10882, 13859, 3811, 6799, 4115, 7242, 6491, 575, 5282, 9156, 3516, 11195, 6782, 6405, 2848, 13580, 4809, 1614, 6328, 3582, 2162, 10276, 4138, 10719, 3493, 11255, 9114, 12509, 14413, 8438, 6778, 11104, 3702, 10675]",1717,75,1,False
4036,gas,gas,110,False,True,False,"{24: 2, 89: 2, 136: 3, 74: 2, 117: 1, 13: 1, 116: 2, 95: 1, 135: 2, 53: 1, 139: 2, 72: 1, 57: 1, 90: 1, 113: 1, 119: 2, 84: 1, 33: 1, 103: 2, 60: 1, 143: 1, 75: 2, 46: 1, 18: 1, 44: 3, 61: 1, 128: 1, 38: 1, 149: 1, 34: 2, 55: 1, 131: 1, 62: 1, 146: 4, 23: 1, 16: 1, 108: 1, 145: 1, 126: 1, 58: 1, 54: 1, 17: 2, 125: 1, 29: 1, 141: 1, 98: 1, 69: 1, 31: 1, 11: 1, 85: 1, 19: 2, 87: 1, 59: 1, 27: 1, 122: 1, 138: 1}","[3973, 4709, 10600, 14356, 10705, 14975, 6567, 2902, 11341, 5378, 4155, 11750, 10770, 3043, 13512, 6367, 11580, 4070, 14761, 6801, 7993, 2447, 14631, 4256, 14732, 6153, 12421, 1171, 6301, 9406, 14897, 6280, 8821, 7302, 150, 3944, 13015, 13160, 11024, 8781, 7798, 10882, 13859, 3811, 6799, 4115, 7242, 6491, 575, 5282, 9156, 3516, 11195, 6782, 6405, 2848, 13580, 4809, 1614, 6328, 3582, 2162, 10276, 4138, 10719, 3493, 11255, 9114, 12509, 14413, 8438, 6778, 11104, 3702, 10675]",4036,75,1,False
5051,new card,o,42,False,False,False,"{24: 2, 89: 2, 136: 3, 74: 2, 117: 1, 13: 1, 116: 2, 95: 1, 135: 2, 53: 1, 139: 2, 72: 1, 57: 1, 90: 1, 113: 1, 119: 2, 84: 1, 33: 1, 103: 2, 60: 1, 143: 1, 75: 2, 46: 1, 18: 1, 44: 3, 61: 1, 128: 1, 38: 1, 149: 1, 34: 2, 55: 1, 131: 1, 62: 1, 146: 4, 23: 1, 16: 1, 108: 1, 145: 1, 126: 1, 58: 1, 54: 1, 17: 2, 125: 1, 29: 1, 141: 1, 98: 1, 69: 1, 31: 1, 11: 1, 85: 1, 19: 2, 87: 1, 59: 1, 27: 1, 122: 1, 138: 1}","[3973, 4709, 10600, 14356, 10705, 14975, 6567, 2902, 11341, 5378, 4155, 11750, 10770, 3043, 13512, 6367, 11580, 4070, 14761, 6801, 7993, 2447, 14631, 4256, 14732, 6153, 12421, 1171, 6301, 9406, 14897, 6280, 8821, 7302, 150, 3944, 13015, 13160, 11024, 8781, 7798, 10882, 13859, 3811, 6799, 4115, 7242, 6491, 575, 5282, 9156, 3516, 11195, 6782, 6405, 2848, 13580, 4809, 1614, 6328, 3582, 2162, 10276, 4138, 10719, 3493, 11255, 9114, 12509, 14413, 8438, 6778, 11104, 3702, 10675]",5051,75,1,False
1374,oil change when,oil change when,123,False,True,False,"{24: 2, 89: 2, 136: 3, 74: 2, 117: 1, 13: 1, 116: 2, 95: 1, 135: 2, 53: 1, 139: 2, 72: 1, 57: 1, 90: 1, 113: 1, 119: 2, 84: 1, 33: 1, 103: 2, 60: 1, 143: 1, 75: 2, 46: 1, 18: 1, 44: 3, 61: 1, 128: 1, 38: 1, 149: 1, 34: 2, 55: 1, 131: 1, 62: 1, 146: 4, 23: 1, 16: 1, 108: 1, 145: 1, 126: 1, 58: 1, 54: 1, 17: 2, 125: 1, 29: 1, 141: 1, 98: 1, 69: 1, 31: 1, 11: 1, 85: 1, 19: 2, 87: 1, 59: 1, 27: 1, 122: 1, 138: 1}","[3973, 4709, 10600, 14356, 10705, 14975, 6567, 2902, 11341, 5378, 4155, 11750, 10770, 3043, 13512, 6367, 11580, 4070, 14761, 6801, 7993, 2447, 14631, 4256, 14732, 6153, 12421, 1171, 6301, 9406, 14897, 6280, 8821, 7302, 150, 3944, 13015, 13160, 11024, 8781, 7798, 10882, 13859, 3811, 6799, 4115, 7242, 6491, 575, 5282, 9156, 3516, 11195, 6782, 6405, 2848, 13580, 4809, 1614, 6328, 3582, 2162, 10276, 4138, 10719, 3493, 11255, 9114, 12509, 14413, 8438, 6778, 11104, 3702, 10675]",1374,75,1,False
