,outputs,label_tokens,true_numeric_labels,true_label_present_in_prompt,correct,predicted_label_present_in_prompt,prompt_labels,prompt_example_indices,id,n_shots,run_number,unlimiformer
1936,change ai name,sync,130,False,False,False,"{24: 2, 89: 2, 136: 4, 74: 2, 117: 1, 13: 1, 116: 2, 95: 1, 135: 2, 53: 1, 139: 5, 72: 1, 57: 1, 90: 1, 113: 1, 119: 2, 84: 1, 33: 1, 103: 2, 60: 1, 143: 1, 75: 2, 46: 1, 18: 1, 44: 3, 61: 2, 128: 1, 38: 1, 149: 1, 34: 2, 55: 1, 131: 1, 62: 1, 146: 4, 23: 1, 16: 1, 108: 1, 145: 1, 126: 1, 58: 1, 54: 1, 17: 2, 125: 2, 29: 1, 141: 1, 98: 1, 69: 1, 31: 1, 11: 1, 85: 1, 19: 2, 87: 1, 59: 1, 27: 1, 122: 1, 138: 1, 109: 1, 0: 1, 81: 2, 36: 2, 10: 1, 91: 1, 1: 1, 99: 1, 123: 1, 115: 1, 28: 1, 111: 1, 137: 1, 112: 1, 121: 1, 51: 1, 42: 1}","[3973, 4709, 10600, 14356, 10705, 14975, 6567, 2902, 11341, 5378, 4155, 11750, 10770, 3043, 13512, 6367, 11580, 4070, 14761, 6801, 7993, 2447, 14631, 4256, 14732, 6153, 12421, 1171, 6301, 9406, 14897, 6280, 8821, 7302, 150, 3944, 13015, 13160, 11024, 8781, 7798, 10882, 13859, 3811, 6799, 4115, 7242, 6491, 575, 5282, 9156, 3516, 11195, 6782, 6405, 2848, 13580, 4809, 1614, 6328, 3582, 2162, 10276, 4138, 10719, 3493, 11255, 9114, 12509, 14413, 8438, 6778, 11104, 3702, 10675, 146, 1627, 5409, 844, 9288, 8373, 11151, 2542, 1158, 9347, 14658, 8749, 8723, 322, 10935, 5971, 9724, 9735, 5372, 2702, 8495, 4858, 13367, 6264, 11536]",1936,100,1,False
4219,how old are you,how old,99,True,True,False,"{24: 2, 89: 2, 136: 4, 74: 2, 117: 1, 13: 1, 116: 2, 95: 1, 135: 2, 53: 1, 139: 5, 72: 1, 57: 1, 90: 1, 113: 1, 119: 2, 84: 1, 33: 1, 103: 2, 60: 1, 143: 1, 75: 2, 46: 1, 18: 1, 44: 3, 61: 2, 128: 1, 38: 1, 149: 1, 34: 2, 55: 1, 131: 1, 62: 1, 146: 4, 23: 1, 16: 1, 108: 1, 145: 1, 126: 1, 58: 1, 54: 1, 17: 2, 125: 2, 29: 1, 141: 1, 98: 1, 69: 1, 31: 1, 11: 1, 85: 1, 19: 2, 87: 1, 59: 1, 27: 1, 122: 1, 138: 1, 109: 1, 0: 1, 81: 2, 36: 2, 10: 1, 91: 1, 1: 1, 99: 1, 123: 1, 115: 1, 28: 1, 111: 1, 137: 1, 112: 1, 121: 1, 51: 1, 42: 1}","[3973, 4709, 10600, 14356, 10705, 14975, 6567, 2902, 11341, 5378, 4155, 11750, 10770, 3043, 13512, 6367, 11580, 4070, 14761, 6801, 7993, 2447, 14631, 4256, 14732, 6153, 12421, 1171, 6301, 9406, 14897, 6280, 8821, 7302, 150, 3944, 13015, 13160, 11024, 8781, 7798, 10882, 13859, 3811, 6799, 4115, 7242, 6491, 575, 5282, 9156, 3516, 11195, 6782, 6405, 2848, 13580, 4809, 1614, 6328, 3582, 2162, 10276, 4138, 10719, 3493, 11255, 9114, 12509, 14413, 8438, 6778, 11104, 3702, 10675, 146, 1627, 5409, 844, 9288, 8373, 11151, 2542, 1158, 9347, 14658, 8749, 8723, 322, 10935, 5971, 9724, 9735, 5372, 2702, 8495, 4858, 13367, 6264, 11536]",4219,100,1,False
2016,food last,food,54,True,True,False,"{24: 2, 89: 2, 136: 4, 74: 2, 117: 1, 13: 1, 116: 2, 95: 1, 135: 2, 53: 1, 139: 5, 72: 1, 57: 1, 90: 1, 113: 1, 119: 2, 84: 1, 33: 1, 103: 2, 60: 1, 143: 1, 75: 2, 46: 1, 18: 1, 44: 3, 61: 2, 128: 1, 38: 1, 149: 1, 34: 2, 55: 1, 131: 1, 62: 1, 146: 4, 23: 1, 16: 1, 108: 1, 145: 1, 126: 1, 58: 1, 54: 1, 17: 2, 125: 2, 29: 1, 141: 1, 98: 1, 69: 1, 31: 1, 11: 1, 85: 1, 19: 2, 87: 1, 59: 1, 27: 1, 122: 1, 138: 1, 109: 1, 0: 1, 81: 2, 36: 2, 10: 1, 91: 1, 1: 1, 99: 1, 123: 1, 115: 1, 28: 1, 111: 1, 137: 1, 112: 1, 121: 1, 51: 1, 42: 1}","[3973, 4709, 10600, 14356, 10705, 14975, 6567, 2902, 11341, 5378, 4155, 11750, 10770, 3043, 13512, 6367, 11580, 4070, 14761, 6801, 7993, 2447, 14631, 4256, 14732, 6153, 12421, 1171, 6301, 9406, 14897, 6280, 8821, 7302, 150, 3944, 13015, 13160, 11024, 8781, 7798, 10882, 13859, 3811, 6799, 4115, 7242, 6491, 575, 5282, 9156, 3516, 11195, 6782, 6405, 2848, 13580, 4809, 1614, 6328, 3582, 2162, 10276, 4138, 10719, 3493, 11255, 9114, 12509, 14413, 8438, 6778, 11104, 3702, 10675, 146, 1627, 5409, 844, 9288, 8373, 11151, 2542, 1158, 9347, 14658, 8749, 8723, 322, 10935, 5971, 9724, 9735, 5372, 2702, 8495, 4858, 13367, 6264, 11536]",2016,100,1,False
1010,next song,next song,118,False,True,False,"{24: 2, 89: 2, 136: 4, 74: 2, 117: 1, 13: 1, 116: 2, 95: 1, 135: 2, 53: 1, 139: 5, 72: 1, 57: 1, 90: 1, 113: 1, 119: 2, 84: 1, 33: 1, 103: 2, 60: 1, 143: 1, 75: 2, 46: 1, 18: 1, 44: 3, 61: 2, 128: 1, 38: 1, 149: 1, 34: 2, 55: 1, 131: 1, 62: 1, 146: 4, 23: 1, 16: 1, 108: 1, 145: 1, 126: 1, 58: 1, 54: 1, 17: 2, 125: 2, 29: 1, 141: 1, 98: 1, 69: 1, 31: 1, 11: 1, 85: 1, 19: 2, 87: 1, 59: 1, 27: 1, 122: 1, 138: 1, 109: 1, 0: 1, 81: 2, 36: 2, 10: 1, 91: 1, 1: 1, 99: 1, 123: 1, 115: 1, 28: 1, 111: 1, 137: 1, 112: 1, 121: 1, 51: 1, 42: 1}","[3973, 4709, 10600, 14356, 10705, 14975, 6567, 2902, 11341, 5378, 4155, 11750, 10770, 3043, 13512, 6367, 11580, 4070, 14761, 6801, 7993, 2447, 14631, 4256, 14732, 6153, 12421, 1171, 6301, 9406, 14897, 6280, 8821, 7302, 150, 3944, 13015, 13160, 11024, 8781, 7798, 10882, 13859, 3811, 6799, 4115, 7242, 6491, 575, 5282, 9156, 3516, 11195, 6782, 6405, 2848, 13580, 4809, 1614, 6328, 3582, 2162, 10276, 4138, 10719, 3493, 11255, 9114, 12509, 14413, 8438, 6778, 11104, 3702, 10675, 146, 1627, 5409, 844, 9288, 8373, 11151, 2542, 1158, 9347, 14658, 8749, 8723, 322, 10935, 5971, 9724, 9735, 5372, 2702, 8495, 4858, 13367, 6264, 11536]",1010,100,1,False
2185,make call,make,25,False,True,False,"{24: 2, 89: 2, 136: 4, 74: 2, 117: 1, 13: 1, 116: 2, 95: 1, 135: 2, 53: 1, 139: 5, 72: 1, 57: 1, 90: 1, 113: 1, 119: 2, 84: 1, 33: 1, 103: 2, 60: 1, 143: 1, 75: 2, 46: 1, 18: 1, 44: 3, 61: 2, 128: 1, 38: 1, 149: 1, 34: 2, 55: 1, 131: 1, 62: 1, 146: 4, 23: 1, 16: 1, 108: 1, 145: 1, 126: 1, 58: 1, 54: 1, 17: 2, 125: 2, 29: 1, 141: 1, 98: 1, 69: 1, 31: 1, 11: 1, 85: 1, 19: 2, 87: 1, 59: 1, 27: 1, 122: 1, 138: 1, 109: 1, 0: 1, 81: 2, 36: 2, 10: 1, 91: 1, 1: 1, 99: 1, 123: 1, 115: 1, 28: 1, 111: 1, 137: 1, 112: 1, 121: 1, 51: 1, 42: 1}","[3973, 4709, 10600, 14356, 10705, 14975, 6567, 2902, 11341, 5378, 4155, 11750, 10770, 3043, 13512, 6367, 11580, 4070, 14761, 6801, 7993, 2447, 14631, 4256, 14732, 6153, 12421, 1171, 6301, 9406, 14897, 6280, 8821, 7302, 150, 3944, 13015, 13160, 11024, 8781, 7798, 10882, 13859, 3811, 6799, 4115, 7242, 6491, 575, 5282, 9156, 3516, 11195, 6782, 6405, 2848, 13580, 4809, 1614, 6328, 3582, 2162, 10276, 4138, 10719, 3493, 11255, 9114, 12509, 14413, 8438, 6778, 11104, 3702, 10675, 146, 1627, 5409, 844, 9288, 8373, 11151, 2542, 1158, 9347, 14658, 8749, 8723, 322, 10935, 5971, 9724, 9735, 5372, 2702, 8495, 4858, 13367, 6264, 11536]",2185,100,1,False
1554,change speed,change speed,119,True,True,True,"{24: 2, 89: 2, 136: 4, 74: 2, 117: 1, 13: 1, 116: 2, 95: 1, 135: 2, 53: 1, 139: 5, 72: 1, 57: 1, 90: 1, 113: 1, 119: 2, 84: 1, 33: 1, 103: 2, 60: 1, 143: 1, 75: 2, 46: 1, 18: 1, 44: 3, 61: 2, 128: 1, 38: 1, 149: 1, 34: 2, 55: 1, 131: 1, 62: 1, 146: 4, 23: 1, 16: 1, 108: 1, 145: 1, 126: 1, 58: 1, 54: 1, 17: 2, 125: 2, 29: 1, 141: 1, 98: 1, 69: 1, 31: 1, 11: 1, 85: 1, 19: 2, 87: 1, 59: 1, 27: 1, 122: 1, 138: 1, 109: 1, 0: 1, 81: 2, 36: 2, 10: 1, 91: 1, 1: 1, 99: 1, 123: 1, 115: 1, 28: 1, 111: 1, 137: 1, 112: 1, 121: 1, 51: 1, 42: 1}","[3973, 4709, 10600, 14356, 10705, 14975, 6567, 2902, 11341, 5378, 4155, 11750, 10770, 3043, 13512, 6367, 11580, 4070, 14761, 6801, 7993, 2447, 14631, 4256, 14732, 6153, 12421, 1171, 6301, 9406, 14897, 6280, 8821, 7302, 150, 3944, 13015, 13160, 11024, 8781, 7798, 10882, 13859, 3811, 6799, 4115, 7242, 6491, 575, 5282, 9156, 3516, 11195, 6782, 6405, 2848, 13580, 4809, 1614, 6328, 3582, 2162, 10276, 4138, 10719, 3493, 11255, 9114, 12509, 14413, 8438, 6778, 11104, 3702, 10675, 146, 1627, 5409, 844, 9288, 8373, 11151, 2542, 1158, 9347, 14658, 8749, 8723, 322, 10935, 5971, 9724, 9735, 5372, 2702, 8495, 4858, 13367, 6264, 11536]",1554,100,1,False
947,user name,user,11,True,True,False,"{24: 2, 89: 2, 136: 4, 74: 2, 117: 1, 13: 1, 116: 2, 95: 1, 135: 2, 53: 1, 139: 5, 72: 1, 57: 1, 90: 1, 113: 1, 119: 2, 84: 1, 33: 1, 103: 2, 60: 1, 143: 1, 75: 2, 46: 1, 18: 1, 44: 3, 61: 2, 128: 1, 38: 1, 149: 1, 34: 2, 55: 1, 131: 1, 62: 1, 146: 4, 23: 1, 16: 1, 108: 1, 145: 1, 126: 1, 58: 1, 54: 1, 17: 2, 125: 2, 29: 1, 141: 1, 98: 1, 69: 1, 31: 1, 11: 1, 85: 1, 19: 2, 87: 1, 59: 1, 27: 1, 122: 1, 138: 1, 109: 1, 0: 1, 81: 2, 36: 2, 10: 1, 91: 1, 1: 1, 99: 1, 123: 1, 115: 1, 28: 1, 111: 1, 137: 1, 112: 1, 121: 1, 51: 1, 42: 1}","[3973, 4709, 10600, 14356, 10705, 14975, 6567, 2902, 11341, 5378, 4155, 11750, 10770, 3043, 13512, 6367, 11580, 4070, 14761, 6801, 7993, 2447, 14631, 4256, 14732, 6153, 12421, 1171, 6301, 9406, 14897, 6280, 8821, 7302, 150, 3944, 13015, 13160, 11024, 8781, 7798, 10882, 13859, 3811, 6799, 4115, 7242, 6491, 575, 5282, 9156, 3516, 11195, 6782, 6405, 2848, 13580, 4809, 1614, 6328, 3582, 2162, 10276, 4138, 10719, 3493, 11255, 9114, 12509, 14413, 8438, 6778, 11104, 3702, 10675, 146, 1627, 5409, 844, 9288, 8373, 11151, 2542, 1158, 9347, 14658, 8749, 8723, 322, 10935, 5971, 9724, 9735, 5372, 2702, 8495, 4858, 13367, 6264, 11536]",947,100,1,False
3802,shopping list,shopping list,43,False,True,False,"{24: 2, 89: 2, 136: 4, 74: 2, 117: 1, 13: 1, 116: 2, 95: 1, 135: 2, 53: 1, 139: 5, 72: 1, 57: 1, 90: 1, 113: 1, 119: 2, 84: 1, 33: 1, 103: 2, 60: 1, 143: 1, 75: 2, 46: 1, 18: 1, 44: 3, 61: 2, 128: 1, 38: 1, 149: 1, 34: 2, 55: 1, 131: 1, 62: 1, 146: 4, 23: 1, 16: 1, 108: 1, 145: 1, 126: 1, 58: 1, 54: 1, 17: 2, 125: 2, 29: 1, 141: 1, 98: 1, 69: 1, 31: 1, 11: 1, 85: 1, 19: 2, 87: 1, 59: 1, 27: 1, 122: 1, 138: 1, 109: 1, 0: 1, 81: 2, 36: 2, 10: 1, 91: 1, 1: 1, 99: 1, 123: 1, 115: 1, 28: 1, 111: 1, 137: 1, 112: 1, 121: 1, 51: 1, 42: 1}","[3973, 4709, 10600, 14356, 10705, 14975, 6567, 2902, 11341, 5378, 4155, 11750, 10770, 3043, 13512, 6367, 11580, 4070, 14761, 6801, 7993, 2447, 14631, 4256, 14732, 6153, 12421, 1171, 6301, 9406, 14897, 6280, 8821, 7302, 150, 3944, 13015, 13160, 11024, 8781, 7798, 10882, 13859, 3811, 6799, 4115, 7242, 6491, 575, 5282, 9156, 3516, 11195, 6782, 6405, 2848, 13580, 4809, 1614, 6328, 3582, 2162, 10276, 4138, 10719, 3493, 11255, 9114, 12509, 14413, 8438, 6778, 11104, 3702, 10675, 146, 1627, 5409, 844, 9288, 8373, 11151, 2542, 1158, 9347, 14658, 8749, 8723, 322, 10935, 5971, 9724, 9735, 5372, 2702, 8495, 4858, 13367, 6264, 11536]",3802,100,1,False
3572,reset settings,reset,88,False,True,False,"{24: 2, 89: 2, 136: 4, 74: 2, 117: 1, 13: 1, 116: 2, 95: 1, 135: 2, 53: 1, 139: 5, 72: 1, 57: 1, 90: 1, 113: 1, 119: 2, 84: 1, 33: 1, 103: 2, 60: 1, 143: 1, 75: 2, 46: 1, 18: 1, 44: 3, 61: 2, 128: 1, 38: 1, 149: 1, 34: 2, 55: 1, 131: 1, 62: 1, 146: 4, 23: 1, 16: 1, 108: 1, 145: 1, 126: 1, 58: 1, 54: 1, 17: 2, 125: 2, 29: 1, 141: 1, 98: 1, 69: 1, 31: 1, 11: 1, 85: 1, 19: 2, 87: 1, 59: 1, 27: 1, 122: 1, 138: 1, 109: 1, 0: 1, 81: 2, 36: 2, 10: 1, 91: 1, 1: 1, 99: 1, 123: 1, 115: 1, 28: 1, 111: 1, 137: 1, 112: 1, 121: 1, 51: 1, 42: 1}","[3973, 4709, 10600, 14356, 10705, 14975, 6567, 2902, 11341, 5378, 4155, 11750, 10770, 3043, 13512, 6367, 11580, 4070, 14761, 6801, 7993, 2447, 14631, 4256, 14732, 6153, 12421, 1171, 6301, 9406, 14897, 6280, 8821, 7302, 150, 3944, 13015, 13160, 11024, 8781, 7798, 10882, 13859, 3811, 6799, 4115, 7242, 6491, 575, 5282, 9156, 3516, 11195, 6782, 6405, 2848, 13580, 4809, 1614, 6328, 3582, 2162, 10276, 4138, 10719, 3493, 11255, 9114, 12509, 14413, 8438, 6778, 11104, 3702, 10675, 146, 1627, 5409, 844, 9288, 8373, 11151, 2542, 1158, 9347, 14658, 8749, 8723, 322, 10935, 5971, 9724, 9735, 5372, 2702, 8495, 4858, 13367, 6264, 11536]",3572,100,1,False
1494,todo list,todo list update,65,False,False,False,"{24: 2, 89: 2, 136: 4, 74: 2, 117: 1, 13: 1, 116: 2, 95: 1, 135: 2, 53: 1, 139: 5, 72: 1, 57: 1, 90: 1, 113: 1, 119: 2, 84: 1, 33: 1, 103: 2, 60: 1, 143: 1, 75: 2, 46: 1, 18: 1, 44: 3, 61: 2, 128: 1, 38: 1, 149: 1, 34: 2, 55: 1, 131: 1, 62: 1, 146: 4, 23: 1, 16: 1, 108: 1, 145: 1, 126: 1, 58: 1, 54: 1, 17: 2, 125: 2, 29: 1, 141: 1, 98: 1, 69: 1, 31: 1, 11: 1, 85: 1, 19: 2, 87: 1, 59: 1, 27: 1, 122: 1, 138: 1, 109: 1, 0: 1, 81: 2, 36: 2, 10: 1, 91: 1, 1: 1, 99: 1, 123: 1, 115: 1, 28: 1, 111: 1, 137: 1, 112: 1, 121: 1, 51: 1, 42: 1}","[3973, 4709, 10600, 14356, 10705, 14975, 6567, 2902, 11341, 5378, 4155, 11750, 10770, 3043, 13512, 6367, 11580, 4070, 14761, 6801, 7993, 2447, 14631, 4256, 14732, 6153, 12421, 1171, 6301, 9406, 14897, 6280, 8821, 7302, 150, 3944, 13015, 13160, 11024, 8781, 7798, 10882, 13859, 3811, 6799, 4115, 7242, 6491, 575, 5282, 9156, 3516, 11195, 6782, 6405, 2848, 13580, 4809, 1614, 6328, 3582, 2162, 10276, 4138, 10719, 3493, 11255, 9114, 12509, 14413, 8438, 6778, 11104, 3702, 10675, 146, 1627, 5409, 844, 9288, 8373, 11151, 2542, 1158, 9347, 14658, 8749, 8723, 322, 10935, 5971, 9724, 9735, 5372, 2702, 8495, 4858, 13367, 6264, 11536]",1494,100,1,False
