,outputs,label_tokens,true_numeric_labels,true_label_present_in_prompt,correct,predicted_label_present_in_prompt,prompt_labels,prompt_example_indices,id,n_shots,run_number,unlimiformer,nspw
6128,alarm set,alarm set,2,True,True,True,"{50: 4, 67: 2, 26: 8, 25: 2, 7: 5, 38: 3, 53: 5, 15: 4, 28: 4, 18: 4, 52: 1, 39: 4, 60: 1, 4: 1, 62: 1, 16: 1, 66: 2, 32: 1, 9: 2, 17: 2, 5: 1, 48: 5, 21: 2, 63: 4, 2: 1, 57: 2, 45: 3, 64: 2, 22: 3, 59: 1, 13: 2, 0: 1, 31: 1, 46: 2, 55: 1, 20: 1, 23: 1, 19: 1, 47: 1, 56: 2, 51: 1, 27: 2, 8: 3}","[223, 7878, 6996, 14096, 2191, 11835, 4125, 11573, 13675, 17527, 17862, 2111, 17243, 17112, 10573, 13638, 8875, 2034, 12889, 7300, 4639, 15026, 5794, 5839, 18479, 7029, 13828, 11847, 9904, 7974, 8294, 12499, 18942, 4985, 12703, 4895, 2129, 17900, 17239, 10729, 7872, 7328, 3407, 4272, 12442, 7629, 6193, 1669, 9020, 3436, 9344, 13568, 8531, 19006, 3822, 7706, 1364, 14576, 6975, 19121, 2541, 1976, 4282, 497, 7670, 3554, 11435, 10673, 14793, 581, 18758, 858, 12014, 270, 18542, 10755, 3316, 9952, 7173, 14101, 13848, 6463, 9348, 15231, 1370, 19024, 13862, 2294, 16770, 8585, 13972, 9501, 2164, 19098, 5571, 18034, 18079, 10528, 17484, 11671]",6128,100,1,False,100
530,calendar set,calendar remove,8,True,False,True,"{50: 4, 67: 2, 26: 8, 25: 2, 7: 5, 38: 3, 53: 5, 15: 4, 28: 4, 18: 4, 52: 1, 39: 4, 60: 1, 4: 1, 62: 1, 16: 1, 66: 2, 32: 1, 9: 2, 17: 2, 5: 1, 48: 5, 21: 2, 63: 4, 2: 1, 57: 2, 45: 3, 64: 2, 22: 3, 59: 1, 13: 2, 0: 1, 31: 1, 46: 2, 55: 1, 20: 1, 23: 1, 19: 1, 47: 1, 56: 2, 51: 1, 27: 2, 8: 3}","[223, 7878, 6996, 14096, 2191, 11835, 4125, 11573, 13675, 17527, 17862, 2111, 17243, 17112, 10573, 13638, 8875, 2034, 12889, 7300, 4639, 15026, 5794, 5839, 18479, 7029, 13828, 11847, 9904, 7974, 8294, 12499, 18942, 4985, 12703, 4895, 2129, 17900, 17239, 10729, 7872, 7328, 3407, 4272, 12442, 7629, 6193, 1669, 9020, 3436, 9344, 13568, 8531, 19006, 3822, 7706, 1364, 14576, 6975, 19121, 2541, 1976, 4282, 497, 7670, 3554, 11435, 10673, 14793, 581, 18758, 858, 12014, 270, 18542, 10755, 3316, 9952, 7173, 14101, 13848, 6463, 9348, 15231, 1370, 19024, 13862, 2294, 16770, 8585, 13972, 9501, 2164, 19098, 5571, 18034, 18079, 10528, 17484, 11671]",530,100,1,False,100
1199,iot hue light change,iot coffee,30,False,False,True,"{50: 4, 67: 2, 26: 8, 25: 2, 7: 5, 38: 3, 53: 5, 15: 4, 28: 4, 18: 4, 52: 1, 39: 4, 60: 1, 4: 1, 62: 1, 16: 1, 66: 2, 32: 1, 9: 2, 17: 2, 5: 1, 48: 5, 21: 2, 63: 4, 2: 1, 57: 2, 45: 3, 64: 2, 22: 3, 59: 1, 13: 2, 0: 1, 31: 1, 46: 2, 55: 1, 20: 1, 23: 1, 19: 1, 47: 1, 56: 2, 51: 1, 27: 2, 8: 3}","[223, 7878, 6996, 14096, 2191, 11835, 4125, 11573, 13675, 17527, 17862, 2111, 17243, 17112, 10573, 13638, 8875, 2034, 12889, 7300, 4639, 15026, 5794, 5839, 18479, 7029, 13828, 11847, 9904, 7974, 8294, 12499, 18942, 4985, 12703, 4895, 2129, 17900, 17239, 10729, 7872, 7328, 3407, 4272, 12442, 7629, 6193, 1669, 9020, 3436, 9344, 13568, 8531, 19006, 3822, 7706, 1364, 14576, 6975, 19121, 2541, 1976, 4282, 497, 7670, 3554, 11435, 10673, 14793, 581, 18758, 858, 12014, 270, 18542, 10755, 3316, 9952, 7173, 14101, 13848, 6463, 9348, 15231, 1370, 19024, 13862, 2294, 16770, 8585, 13972, 9501, 2164, 19098, 5571, 18034, 18079, 10528, 17484, 11671]",1199,100,1,False,100
3488,calendar set,calendar set,9,True,True,True,"{50: 4, 67: 2, 26: 8, 25: 2, 7: 5, 38: 3, 53: 5, 15: 4, 28: 4, 18: 4, 52: 1, 39: 4, 60: 1, 4: 1, 62: 1, 16: 1, 66: 2, 32: 1, 9: 2, 17: 2, 5: 1, 48: 5, 21: 2, 63: 4, 2: 1, 57: 2, 45: 3, 64: 2, 22: 3, 59: 1, 13: 2, 0: 1, 31: 1, 46: 2, 55: 1, 20: 1, 23: 1, 19: 1, 47: 1, 56: 2, 51: 1, 27: 2, 8: 3}","[223, 7878, 6996, 14096, 2191, 11835, 4125, 11573, 13675, 17527, 17862, 2111, 17243, 17112, 10573, 13638, 8875, 2034, 12889, 7300, 4639, 15026, 5794, 5839, 18479, 7029, 13828, 11847, 9904, 7974, 8294, 12499, 18942, 4985, 12703, 4895, 2129, 17900, 17239, 10729, 7872, 7328, 3407, 4272, 12442, 7629, 6193, 1669, 9020, 3436, 9344, 13568, 8531, 19006, 3822, 7706, 1364, 14576, 6975, 19121, 2541, 1976, 4282, 497, 7670, 3554, 11435, 10673, 14793, 581, 18758, 858, 12014, 270, 18542, 10755, 3316, 9952, 7173, 14101, 13848, 6463, 9348, 15231, 1370, 19024, 13862, 2294, 16770, 8585, 13972, 9501, 2164, 19098, 5571, 18034, 18079, 10528, 17484, 11671]",3488,100,1,False,100
4132,transport taxi,transport tax,64,True,True,False,"{50: 4, 67: 2, 26: 8, 25: 2, 7: 5, 38: 3, 53: 5, 15: 4, 28: 4, 18: 4, 52: 1, 39: 4, 60: 1, 4: 1, 62: 1, 16: 1, 66: 2, 32: 1, 9: 2, 17: 2, 5: 1, 48: 5, 21: 2, 63: 4, 2: 1, 57: 2, 45: 3, 64: 2, 22: 3, 59: 1, 13: 2, 0: 1, 31: 1, 46: 2, 55: 1, 20: 1, 23: 1, 19: 1, 47: 1, 56: 2, 51: 1, 27: 2, 8: 3}","[223, 7878, 6996, 14096, 2191, 11835, 4125, 11573, 13675, 17527, 17862, 2111, 17243, 17112, 10573, 13638, 8875, 2034, 12889, 7300, 4639, 15026, 5794, 5839, 18479, 7029, 13828, 11847, 9904, 7974, 8294, 12499, 18942, 4985, 12703, 4895, 2129, 17900, 17239, 10729, 7872, 7328, 3407, 4272, 12442, 7629, 6193, 1669, 9020, 3436, 9344, 13568, 8531, 19006, 3822, 7706, 1364, 14576, 6975, 19121, 2541, 1976, 4282, 497, 7670, 3554, 11435, 10673, 14793, 581, 18758, 858, 12014, 270, 18542, 10755, 3316, 9952, 7173, 14101, 13848, 6463, 9348, 15231, 1370, 19024, 13862, 2294, 16770, 8585, 13972, 9501, 2164, 19098, 5571, 18034, 18079, 10528, 17484, 11671]",4132,100,1,False,100
468,qa definition,general qu,27,True,False,True,"{50: 4, 67: 2, 26: 8, 25: 2, 7: 5, 38: 3, 53: 5, 15: 4, 28: 4, 18: 4, 52: 1, 39: 4, 60: 1, 4: 1, 62: 1, 16: 1, 66: 2, 32: 1, 9: 2, 17: 2, 5: 1, 48: 5, 21: 2, 63: 4, 2: 1, 57: 2, 45: 3, 64: 2, 22: 3, 59: 1, 13: 2, 0: 1, 31: 1, 46: 2, 55: 1, 20: 1, 23: 1, 19: 1, 47: 1, 56: 2, 51: 1, 27: 2, 8: 3}","[223, 7878, 6996, 14096, 2191, 11835, 4125, 11573, 13675, 17527, 17862, 2111, 17243, 17112, 10573, 13638, 8875, 2034, 12889, 7300, 4639, 15026, 5794, 5839, 18479, 7029, 13828, 11847, 9904, 7974, 8294, 12499, 18942, 4985, 12703, 4895, 2129, 17900, 17239, 10729, 7872, 7328, 3407, 4272, 12442, 7629, 6193, 1669, 9020, 3436, 9344, 13568, 8531, 19006, 3822, 7706, 1364, 14576, 6975, 19121, 2541, 1976, 4282, 497, 7670, 3554, 11435, 10673, 14793, 581, 18758, 858, 12014, 270, 18542, 10755, 3316, 9952, 7173, 14101, 13848, 6463, 9348, 15231, 1370, 19024, 13862, 2294, 16770, 8585, 13972, 9501, 2164, 19098, 5571, 18034, 18079, 10528, 17484, 11671]",468,100,1,False,100
3065,general quirky,general qu,27,True,True,False,"{50: 4, 67: 2, 26: 8, 25: 2, 7: 5, 38: 3, 53: 5, 15: 4, 28: 4, 18: 4, 52: 1, 39: 4, 60: 1, 4: 1, 62: 1, 16: 1, 66: 2, 32: 1, 9: 2, 17: 2, 5: 1, 48: 5, 21: 2, 63: 4, 2: 1, 57: 2, 45: 3, 64: 2, 22: 3, 59: 1, 13: 2, 0: 1, 31: 1, 46: 2, 55: 1, 20: 1, 23: 1, 19: 1, 47: 1, 56: 2, 51: 1, 27: 2, 8: 3}","[223, 7878, 6996, 14096, 2191, 11835, 4125, 11573, 13675, 17527, 17862, 2111, 17243, 17112, 10573, 13638, 8875, 2034, 12889, 7300, 4639, 15026, 5794, 5839, 18479, 7029, 13828, 11847, 9904, 7974, 8294, 12499, 18942, 4985, 12703, 4895, 2129, 17900, 17239, 10729, 7872, 7328, 3407, 4272, 12442, 7629, 6193, 1669, 9020, 3436, 9344, 13568, 8531, 19006, 3822, 7706, 1364, 14576, 6975, 19121, 2541, 1976, 4282, 497, 7670, 3554, 11435, 10673, 14793, 581, 18758, 858, 12014, 270, 18542, 10755, 3316, 9952, 7173, 14101, 13848, 6463, 9348, 15231, 1370, 19024, 13862, 2294, 16770, 8585, 13972, 9501, 2164, 19098, 5571, 18034, 18079, 10528, 17484, 11671]",3065,100,1,False,100
3611,play music,play music,48,True,True,True,"{50: 4, 67: 2, 26: 8, 25: 2, 7: 5, 38: 3, 53: 5, 15: 4, 28: 4, 18: 4, 52: 1, 39: 4, 60: 1, 4: 1, 62: 1, 16: 1, 66: 2, 32: 1, 9: 2, 17: 2, 5: 1, 48: 5, 21: 2, 63: 4, 2: 1, 57: 2, 45: 3, 64: 2, 22: 3, 59: 1, 13: 2, 0: 1, 31: 1, 46: 2, 55: 1, 20: 1, 23: 1, 19: 1, 47: 1, 56: 2, 51: 1, 27: 2, 8: 3}","[223, 7878, 6996, 14096, 2191, 11835, 4125, 11573, 13675, 17527, 17862, 2111, 17243, 17112, 10573, 13638, 8875, 2034, 12889, 7300, 4639, 15026, 5794, 5839, 18479, 7029, 13828, 11847, 9904, 7974, 8294, 12499, 18942, 4985, 12703, 4895, 2129, 17900, 17239, 10729, 7872, 7328, 3407, 4272, 12442, 7629, 6193, 1669, 9020, 3436, 9344, 13568, 8531, 19006, 3822, 7706, 1364, 14576, 6975, 19121, 2541, 1976, 4282, 497, 7670, 3554, 11435, 10673, 14793, 581, 18758, 858, 12014, 270, 18542, 10755, 3316, 9952, 7173, 14101, 13848, 6463, 9348, 15231, 1370, 19024, 13862, 2294, 16770, 8585, 13972, 9501, 2164, 19098, 5571, 18034, 18079, 10528, 17484, 11671]",3611,100,1,False,100
5162,play audiobook,general repeat,28,True,False,False,"{50: 4, 67: 2, 26: 8, 25: 2, 7: 5, 38: 3, 53: 5, 15: 4, 28: 4, 18: 4, 52: 1, 39: 4, 60: 1, 4: 1, 62: 1, 16: 1, 66: 2, 32: 1, 9: 2, 17: 2, 5: 1, 48: 5, 21: 2, 63: 4, 2: 1, 57: 2, 45: 3, 64: 2, 22: 3, 59: 1, 13: 2, 0: 1, 31: 1, 46: 2, 55: 1, 20: 1, 23: 1, 19: 1, 47: 1, 56: 2, 51: 1, 27: 2, 8: 3}","[223, 7878, 6996, 14096, 2191, 11835, 4125, 11573, 13675, 17527, 17862, 2111, 17243, 17112, 10573, 13638, 8875, 2034, 12889, 7300, 4639, 15026, 5794, 5839, 18479, 7029, 13828, 11847, 9904, 7974, 8294, 12499, 18942, 4985, 12703, 4895, 2129, 17900, 17239, 10729, 7872, 7328, 3407, 4272, 12442, 7629, 6193, 1669, 9020, 3436, 9344, 13568, 8531, 19006, 3822, 7706, 1364, 14576, 6975, 19121, 2541, 1976, 4282, 497, 7670, 3554, 11435, 10673, 14793, 581, 18758, 858, 12014, 270, 18542, 10755, 3316, 9952, 7173, 14101, 13848, 6463, 9348, 15231, 1370, 19024, 13862, 2294, 16770, 8585, 13972, 9501, 2164, 19098, 5571, 18034, 18079, 10528, 17484, 11671]",5162,100,1,False,100
5190,iot hue light change,email query contact,16,True,False,True,"{50: 4, 67: 2, 26: 8, 25: 2, 7: 5, 38: 3, 53: 5, 15: 4, 28: 4, 18: 4, 52: 1, 39: 4, 60: 1, 4: 1, 62: 1, 16: 1, 66: 2, 32: 1, 9: 2, 17: 2, 5: 1, 48: 5, 21: 2, 63: 4, 2: 1, 57: 2, 45: 3, 64: 2, 22: 3, 59: 1, 13: 2, 0: 1, 31: 1, 46: 2, 55: 1, 20: 1, 23: 1, 19: 1, 47: 1, 56: 2, 51: 1, 27: 2, 8: 3}","[223, 7878, 6996, 14096, 2191, 11835, 4125, 11573, 13675, 17527, 17862, 2111, 17243, 17112, 10573, 13638, 8875, 2034, 12889, 7300, 4639, 15026, 5794, 5839, 18479, 7029, 13828, 11847, 9904, 7974, 8294, 12499, 18942, 4985, 12703, 4895, 2129, 17900, 17239, 10729, 7872, 7328, 3407, 4272, 12442, 7629, 6193, 1669, 9020, 3436, 9344, 13568, 8531, 19006, 3822, 7706, 1364, 14576, 6975, 19121, 2541, 1976, 4282, 497, 7670, 3554, 11435, 10673, 14793, 581, 18758, 858, 12014, 270, 18542, 10755, 3316, 9952, 7173, 14101, 13848, 6463, 9348, 15231, 1370, 19024, 13862, 2294, 16770, 8585, 13972, 9501, 2164, 19098, 5571, 18034, 18079, 10528, 17484, 11671]",5190,100,1,False,100
